pre,temp,sault,density
1399,2.964,34.425,27.43824429
4.5,20.675,34.772,24.40841776
9,20.678,34.774,24.40936252
13.8,20.677,34.773,24.40911316
19,20.678,34.775,24.41063142
23.9,20.679,34.774,24.40984938
29.2,20.676,34.773,24.41016321
34.3,20.669,34.777,24.41535061
39.2,20.671,34.776,24.41429986
44.3,20.673,34.776,24.41402106
49.1,20.665,34.78,24.4194616
54.5,20.614,34.797,24.44637935
59.5,20.601,34.799,24.45164291
64.4,20.519,34.82,24.48985334
69.4,20.328,34.868,24.57763349
74,20.061,34.931,24.69662536
79.4,20.019,34.94,24.71482657
89.3,20.016,34.94,24.71609934
98.8,20.012,34.938,24.71609016
109.3,20.014,34.939,24.71683824
119.4,19.997,34.934,24.71799108
129.5,19.801,34.91,24.75157332
139.3,18.415,34.831,25.04571015
149.1,18.202,34.825,25.0944738
159.2,18.002,34.813,25.13504972
169.4,17.768,34.801,25.18355267
179,17.582,34.793,25.22298938
189.4,17.457,34.788,25.24976277
199.5,17.372,34.787,25.26984804
209.3,17.302,34.784,25.28472705
219.2,17.251,34.786,25.29885949
229.2,17.187,34.779,25.30916399
239.4,17.149,34.78,25.31938945
249.4,17.114,34.784,25.33118172
259.6,17.094,34.786,25.3378733
269.4,17.071,34.79,25.34679157
279.4,16.98,34.78,25.36106113
289.4,16.912,34.773,25.37213257
299.4,16.854,34.767,25.38157382
309.4,16.812,34.764,25.38952927
319.3,16.736,34.757,25.4023538
329.6,16.626,34.746,25.41999192
339,16.516,34.734,25.43670874
349.3,16.437,34.725,25.448482
359.2,16.318,34.712,25.46631548
369,16.213,34.7,25.48156789
379.4,16.06,34.686,25.50613651
389.4,15.921,34.672,25.52729416
399.4,15.679,34.652,25.56678265
429,15.24,34.617,25.63836247
459.2,14.612,34.568,25.73789914
489.3,13.879,34.512,25.84994875
519,13.36,34.474,25.92759511
549,12.544,34.418,26.04662999
579.2,11.754,34.364,26.15564818
608.9,10.817,34.298,26.27494905
639.4,9.927,34.232,26.37719699
669.2,9.033,34.165,26.47077324
699,8.079,34.103,26.56838194
729.5,7.504,34.059,26.61728506
759.1,6.896,34.031,26.67943114
788.8,6.244,34.005,26.74450867
819.4,5.949,34.047,26.81504136
849.4,5.547,34.037,26.85625821
879,5.438,34.092,26.91304243
908.9,5.209,34.123,26.96461284
939.1,5.107,34.204,27.04084282
969,4.926,34.215,27.07035389
999.2,4.501,34.219,27.12039842
1099.4,3.988,34.283,27.22556636
1199.4,3.538,34.328,27.30646886
1299.5,3.298,34.375,27.36732179
1399.3,3.05,34.415,27.42260012
4.5,20.701,34.753,24.38695106
9.2,20.706,34.753,24.38584407
14.5,20.717,34.753,24.38315238
19.6,20.722,34.752,24.38130392
24.2,20.725,34.752,24.38073018
29.2,20.737,34.752,24.37775318
34.6,20.738,34.752,24.37775888
39.6,20.736,34.752,24.37855218
44.1,20.734,34.751,24.37855832
49.1,20.734,34.751,24.37881303
54.4,20.737,34.751,24.37827535
58.9,20.729,34.751,24.38065831
64.1,20.733,34.75,24.37908492
69.5,20.728,34.75,24.38070586
74.3,20.725,34.751,24.38251941
79.4,20.737,34.752,24.38031155
89,20.732,34.751,24.38138515
99.3,20.709,34.748,24.38581155
109,20.613,34.741,24.40674216
119.5,20.472,34.74,24.44421518
129,20.277,34.742,24.49808002
139.4,20.1,34.722,24.53013781
149,19.97,34.717,24.56098775
159.4,19.73,34.765,24.66087127
169.4,19.687,34.822,24.71605052
179.6,19.541,34.834,24.76359279
189.4,18.881,34.776,24.88874101
199.3,18.435,34.789,25.01119912
209.3,18.221,34.782,25.05943668
219.3,17.95,34.77,25.11741316
229.2,17.552,34.72,25.17633087
239.2,17.389,34.713,25.2106129
249.2,17.294,34.709,25.23070831
259.4,17.151,34.703,25.26061732
269.3,17.033,34.697,25.28440625
279.5,16.651,34.684,25.36460621
289.2,16.489,34.679,25.39881156
299.3,16.43,34.673,25.40824299
309,16.276,34.664,25.43719355
319,16.264,34.664,25.44032298
329,16.253,34.662,25.44168305
339.1,16.214,34.66,25.44946622
349.3,15.908,34.643,25.50646612
359.4,15.7,34.631,25.54447881
369.2,15.65,34.626,25.55218728
379.2,15.433,34.617,25.59398807
389.5,15.364,34.611,25.60501409
399,15.26,34.604,25.62290872
429.3,14.993,34.59,25.67162057
459.5,14.425,34.557,25.76928781
489.4,14.159,34.541,25.81401329
519.3,13.686,34.515,25.89296126
549.6,13.3,34.492,25.95452607
579.1,12.289,34.432,26.10745289
609.3,11.952,34.414,26.15821858
638.9,11.201,34.375,26.26704521
669.2,10.268,34.355,26.41616968
699.4,9.103,34.269,26.54169725
729,8.498,34.204,26.58535654
758.9,7.737,34.159,26.66317312
789.1,7.142,34.126,26.72129427
819.3,5.652,34.022,26.83149043
849.3,5.55,34.079,26.88915056
879.3,5.22,34.088,26.93529534
909.2,4.993,34.109,26.97813461
939.4,4.554,34.116,27.0323285
969.4,4.511,34.169,27.07932537
999.6,4.278,34.197,27.12649527
1099.2,4.057,34.286,27.22095442
1199.3,3.601,34.347,27.31556794
1298.9,3.23,34.385,27.38156921
1399,2.979,34.421,27.43371926
4.3,18.927,34.823,24.90465836
9.6,18.932,34.823,24.90362557
14.6,18.923,34.823,24.90613887
19.5,18.933,34.823,24.90381719
24.5,18.944,34.821,24.89971636
29.5,18.943,34.822,24.90096058
34.2,18.945,34.821,24.89989952
39.4,18.94,34.82,24.90064111
44.4,18.941,34.821,24.90137683
49.5,18.939,34.82,24.90135096
54.3,18.94,34.82,24.90131333
59.2,18.94,34.82,24.90153448
64.3,18.941,34.82,24.90151051
69.4,18.942,34.82,24.90148661
74.2,18.942,34.821,24.90246783
79.3,18.944,34.82,24.90142544
89.1,18.938,34.818,24.90186404
99.2,18.943,34.818,24.90105007
109,18.943,34.818,24.9014932
119,18.933,34.816,24.90295642
129.2,18.923,34.814,24.90442725
139.5,18.929,34.814,24.90336996
149.3,18.914,34.81,24.90456127
159.1,18.917,34.811,24.90500781
168.9,18.918,34.811,24.9051974
179.4,18.919,34.811,24.90541888
189.5,18.904,34.81,24.90891432
199.1,18.907,34.809,24.9078237
209,18.879,34.808,24.91459947
219.3,18.849,34.801,24.91730269
229.5,17.948,34.814,25.15204325
239.2,17.839,34.811,25.17681501
249.1,17.646,34.81,25.22340935
259,17.497,34.807,25.257534
268.7,17.425,34.805,25.2737284
279.3,17.356,34.798,25.28535431
289.1,17.333,34.807,25.29816711
299,17.246,34.805,25.31783626
308.9,17.207,34.802,25.3252349
318.8,17.161,34.798,25.33351565
329.2,17.137,34.798,25.33963812
339.3,17.059,34.791,25.35317668
349.2,16.974,34.779,25.36446138
359.5,16.835,34.759,25.38224022
369.6,16.742,34.751,25.39828808
379.3,16.685,34.751,25.41198456
389.4,16.595,34.74,25.42489226
399.5,16.415,34.719,25.45085178
429.1,15.774,34.657,25.55035989
458.9,14.92,34.592,25.6900229
489.4,14.214,34.544,25.8047808
519.5,13.643,34.494,25.88553241
549.5,12.563,34.423,26.04683447
579.5,11.691,34.355,26.16036484
609.2,10.682,34.283,26.28701352
638.9,9.804,34.221,26.38910015
669.4,8.958,34.168,26.48494002
699.3,8.293,34.111,26.5428408
729.3,7.501,34.057,26.61613199
759.3,7.029,34.039,26.66776711
788.8,6.269,34.02,26.75317801
819.2,5.809,34.026,26.81563368
849.4,5.283,34.037,26.88728083
879.2,5.194,34.082,26.93353348
908.9,4.998,34.099,26.96963646
939.3,4.784,34.117,27.00807721
969.3,4.563,34.136,27.0475255
999.5,4.367,34.17,27.09569526
1099.2,4.005,34.283,27.22384587
1199.1,3.647,34.332,27.29916626
1299,3.266,34.38,27.37426601
1399.1,3.022,34.421,27.42989415
4.5,19.01,34.816,24.87818392
9.5,19.007,34.816,24.87917509
14,19.008,34.816,24.8791239
19.4,19.017,34.815,24.87630971
24.2,19.02,34.815,24.87576233
29.5,19.019,34.816,24.87702186
34.2,19.017,34.816,24.87774485
39.4,19.02,34.816,24.87721586
44.2,19.026,34.816,24.87590392
49.4,19.027,34.815,24.8751207
54.1,19.027,34.816,24.87609837
59.3,19.028,34.816,24.87607956
64,19.023,34.816,24.87756755
69.5,19.024,34.816,24.87756245
74.2,19.023,34.816,24.87803079
78.8,19.029,34.816,24.87671059
88.7,19.031,34.817,24.87741521
98.5,19.033,34.816,24.87658692
109.3,19.033,34.818,24.878607
119,19.027,34.82,24.88210583
128.9,19.021,34.822,24.8856133
139.2,18.972,34.83,24.9046644
149.3,18.883,34.827,24.92541864
159.2,18.739,34.819,24.95614748
169.3,18.598,34.818,24.99129731
179.2,18.582,34.818,24.99574815
189.5,18.533,34.813,25.00465196
199.1,18.284,34.796,25.05410502
208.8,17.922,34.793,25.14145058
218.7,17.735,34.784,25.1806082
228.8,17.526,34.775,25.22476391
239.1,17.414,34.778,25.25445974
249.3,17.353,34.779,25.270284
259.2,17.264,34.779,25.29198738
268.8,17.234,34.772,25.29416622
279.1,17.098,34.764,25.32081137
289.5,17.096,34.788,25.34012057
299.2,17,34.78,25.35711205
309.4,16.929,34.774,25.36967581
319.5,16.858,34.767,25.38141737
329.4,16.825,34.764,25.387255
339.4,16.743,34.755,25.39995666
349.3,16.649,34.741,25.41154476
359,16.574,34.731,25.42169519
369,16.493,34.721,25.43319049
379.2,16.44,34.717,25.44276977
389,16.342,34.708,25.45883261
398.9,16.182,34.693,25.48439255
429.2,15.546,34.638,25.58678508
459.1,14.619,34.571,25.73871278
489.2,13.435,34.491,25.92470395
519,12.814,34.453,26.02019988
549.5,12.43,34.429,26.07723684
579.4,11.657,34.375,26.18221724
609.5,10.806,34.309,26.28547851
639.2,9.715,34.235,26.4147926
669.5,8.804,34.175,26.51449982
699.5,7.863,34.079,26.58115168
729.4,7.346,34.05,26.63237014
759.4,6.76,34.024,26.69208826
788.9,6.168,34.012,26.75965837
819.4,5.665,34.008,26.8188483
849.5,5.421,34.026,26.86245347
879.3,5.266,34.052,26.9014502
909.5,5.072,34.072,26.93985853
939.4,4.856,34.097,26.9842403
969.3,4.717,34.123,27.02048854
999.5,4.469,34.163,27.07932399
1099.4,4.141,34.269,27.19883614
1198.9,3.704,34.324,27.28724837
1299.2,3.374,34.365,27.35226755
1398.9,3.127,34.405,27.40768024
4.4,19.247,34.825,24.82438864
9.2,19.248,34.825,24.82435265
13.5,19.249,34.825,24.82429369
19.2,19.253,34.826,24.82429223
24,19.255,34.825,24.82323552
28.5,19.255,34.825,24.82344297
34.3,19.256,34.825,24.82345341
38.9,19.257,34.825,24.82340859
44.3,19.257,34.825,24.82365769
49.3,19.258,34.825,24.82363143
53.8,19.25,34.825,24.8258943
59.5,19.249,34.824,24.82565014
64.5,19.249,34.823,24.82511687
69.1,19.212,34.823,24.83482505
73.9,19.216,34.823,24.83402004
79,19.116,34.822,24.85909729
89.7,19.033,34.817,24.87695093
99.4,19.007,34.815,24.88248686
109.6,18.858,34.796,24.90626334
119.4,18.721,34.787,24.93443725
129.2,18.763,34.818,24.94798734
139.4,18.716,34.813,24.95647332
149.1,18.684,34.808,24.96113999
159.3,18.622,34.798,24.96953029
168.9,18.532,34.787,24.98410169
179,18.343,34.776,25.02327173
188.8,18.373,34.807,25.03996328
199.1,18.39,34.824,25.04919156
209.2,18.354,34.825,25.05935612
219.2,18.342,34.824,25.06200925
229.2,18.309,34.823,25.0698754
239.3,18.234,34.821,25.0873738
249.1,18.189,34.818,25.09662977
259.2,18.079,34.804,25.11347037
269.6,17.98,34.802,25.13670319
279.6,17.957,34.803,25.14353101
289.2,17.621,34.787,25.21348971
299.3,17.349,34.738,25.24181432
309.3,17.203,34.735,25.27478934
319.2,17.05,34.729,25.3069175
329,17.115,34.781,25.33180826
339.2,17.084,34.795,25.35031699
349.3,16.999,34.778,25.35779141
359.4,16.764,34.739,25.38352471
369.2,16.677,34.735,25.40116927
379.2,16.614,34.736,25.41700613
389.1,16.544,34.732,25.43058291
399.3,16.337,34.712,25.46344641
429.1,15.958,34.676,25.52343503
459.3,15.55,34.639,25.58772594
489.5,14.721,34.577,25.72245046
519.2,13.898,34.516,25.85002052
549.2,13.286,34.474,25.94339297
579.2,12.592,34.429,26.04665725
609,11.642,34.37,26.18183407
639.5,10.67,34.296,26.2999228
669.4,9.908,34.254,26.39817398
699.4,9.218,34.217,26.48265634
729.4,8.478,34.137,26.53583969
759.2,7.475,34.065,26.62653496
789.4,6.853,34.046,26.69743386
819.2,6.263,34.033,26.76458422
849.4,5.733,34.04,26.83629511
879.4,5.448,34.048,26.87702144
909.2,5.312,34.101,26.93525324
939.5,5.002,34.111,26.97901179
969.3,4.673,34.117,27.02052724
999.3,4.522,34.142,27.05697478
1099.4,4.207,34.265,27.18884519
1199.2,3.737,34.323,27.28322855
1299.4,3.332,34.372,27.36177117
1399.1,3.059,34.411,27.41859745
4.5,20.048,34.86,24.64251297
9.3,20.063,34.86,24.63878852
14.4,20.064,34.859,24.63801043
19.2,20.068,34.859,24.63718867
23.6,20.068,34.859,24.63740321
29.3,20.064,34.859,24.63873675
34.3,20.06,34.86,24.64079862
39.2,20.059,34.86,24.64130134
44.6,20.061,34.859,24.64027437
49.4,20.063,34.86,24.6407436
54.3,20.068,34.859,24.63890094
59.3,20.07,34.859,24.63861737
64,20.074,34.86,24.63855423
69.2,20.072,34.86,24.63933589
74,20.072,34.86,24.63957038
78.9,20.074,34.86,24.6392822
89.3,20.077,34.859,24.63823649
98.7,20.069,34.859,24.64080595
108.9,20.067,34.859,24.64183192
119.5,20.062,34.857,24.6421427
129.5,19.995,34.853,24.6572178
139.5,19.295,34.852,24.83892416
149.1,18.572,34.835,25.00993296
159.3,18.309,34.822,25.06607947
169.3,18.044,34.81,25.12285026
179.5,17.95,34.809,25.1456106
189.4,17.844,34.802,25.16661011
199.1,17.696,34.793,25.19617379
209,17.588,34.792,25.22200289
218.9,17.481,34.794,25.24978277
229.4,17.371,34.794,25.27666695
239.4,17.286,34.797,25.29974115
249.4,17.226,34.803,25.31908495
259.5,17.173,34.802,25.33135956
269.2,17.154,34.803,25.33703807
279.3,17.132,34.799,25.33960432
289.1,17.073,34.788,25.3455628
299.3,16.943,34.777,25.36827976
309.4,16.854,34.767,25.38196388
319.3,16.739,34.753,25.39857882
329.5,16.723,34.75,25.40041278
339.4,16.699,34.747,25.40410156
349.5,16.596,34.736,25.4200569
359.1,16.51,34.729,25.43502214
369,16.393,34.715,25.45170405
379.1,16.249,34.699,25.47291936
388.9,16.125,34.693,25.49704973
399,16.042,34.683,25.50864491
429.3,15.528,34.641,25.59310962
459.4,15.017,34.603,25.67743287
489.5,14.345,34.538,25.77252375
519.2,13.572,34.494,25.90003632
549.4,12.649,34.428,26.03397166
579.3,11.76,34.366,26.15608854
609,10.533,34.286,26.31534759
639.2,9.38,34.202,26.44373597
669,8.922,34.216,26.52819172
699.3,8.729,34.225,26.56585521
729.4,8.215,34.158,26.59189438
759.1,7.267,34.052,26.64535184
789.1,6.271,33.981,26.72212426
818.9,5.812,33.974,26.77413296
849.2,5.343,34.003,26.85336372
879.3,5.113,34.042,26.91110046
909.1,4.987,34.082,26.95739399
939.1,4.997,34.144,27.00574595
968.8,5,34.196,27.04695446
999.3,4.735,34.198,27.07834959
1099.4,4.073,34.264,27.20181933
1199.4,3.635,34.319,27.28996984
1299,3.361,34.368,27.35587402
1398.7,3.082,34.4,27.40774454
4.3,19.843,34.794,24.6460531
9.3,19.849,34.793,24.64395788
14.4,19.848,34.794,24.64522761
19.6,19.851,34.793,24.64392819
24.2,19.858,34.793,24.64231483
29,19.856,34.793,24.6430695
34.5,19.858,34.793,24.6428097
39.6,19.858,34.793,24.6430548
44.2,19.859,34.793,24.6430139
49.2,19.861,34.793,24.64273029
54.5,19.861,34.793,24.64298518
59.5,19.863,34.792,24.64193873
64.1,19.862,34.793,24.643185
69.3,19.866,34.793,24.64238736
74.4,19.864,34.793,24.64315678
79.3,19.865,34.793,24.64313073
89.5,19.869,34.793,24.64257423
99,19.871,34.793,24.64250814
109,19.871,34.793,24.64299019
119,19.869,34.793,24.6439961
129,19.868,34.793,24.6447402
139.3,19.866,34.793,24.64576062
149.5,19.867,34.793,24.64599107
159.4,19.862,34.793,24.64777731
169.6,19.826,34.794,24.65844555
179.2,19.346,34.809,24.79481007
189.1,18.522,34.828,25.01886448
199.4,18.202,34.814,25.0882133
209,17.929,34.805,25.14893815
219.3,17.701,34.796,25.19809592
229.3,17.53,34.79,25.23532093
239.1,17.44,34.799,25.26431395
249.4,17.356,34.795,25.28184234
259.1,17.284,34.799,25.30254688
269.5,17.251,34.805,25.31545646
278.9,17.226,34.806,25.32256972
289.1,17.212,34.808,25.32785313
299.3,17.199,34.809,25.33212851
309.2,17.187,34.807,25.33384934
319.1,17.149,34.806,25.3425219
329.5,17.109,34.802,25.34937157
339,17.056,34.795,25.35694619
349.3,17.017,34.791,25.36351608
359,16.959,34.782,25.3706922
369.4,16.872,34.771,25.38314845
379.2,16.782,34.76,25.39620871
389,16.684,34.749,25.41105599
399,16.637,34.745,25.41932715
429.1,16.092,34.686,25.50067533
459.3,15.431,34.629,25.60647189
489,14.63,34.574,25.73964815
519.3,13.867,34.521,25.86030844
549,13.187,34.474,25.96326359
578.9,12.337,34.419,26.08815202
609.2,11.582,34.355,26.18125238
639.3,10.739,34.283,26.27768015
669.1,9.916,34.214,26.36557666
699,9.035,34.144,26.45455185
729.2,8.357,34.102,26.5266625
759.1,7.229,34.014,26.62068379
789.4,6.407,33.969,26.69524808
819.2,5.937,33.965,26.7516877
849.3,5.509,33.976,26.81247387
879.4,5.265,34.017,26.87383235
909.4,5.027,34.049,26.92671413
939,4.943,34.086,26.96580685
969.4,4.9,34.157,27.02724819
999.2,4.81,34.187,27.06135257
1098.8,4.334,34.282,27.18910842
1199.3,3.744,34.317,27.27776348
1299,3.194,34.338,27.34735091
1399.4,3.087,34.403,27.40969583
4.3,19.492,34.805,24.74589344
9,19.5,34.806,24.74480448
14.2,19.516,34.805,24.74013818
18.9,19.518,34.806,24.74060376
24.2,19.516,34.805,24.74060739
29.5,19.516,34.805,24.74085614
34.5,19.517,34.805,24.74083169
39.3,19.517,34.805,24.74105706
43.8,19.524,34.806,24.74021775
49.2,19.531,34.807,24.73942055
54.1,19.531,34.807,24.73965096
59.4,19.53,34.807,24.74015943
64.5,19.516,34.805,24.74249993
68.9,19.521,34.806,24.74217492
74,19.521,34.805,24.74165121
78.9,19.535,34.807,24.73978109
89.2,19.542,34.809,24.73997889
99.4,19.548,34.811,24.74043141
109.3,19.544,34.809,24.74040802
119.2,19.55,34.81,24.74008357
129.1,19.561,34.815,24.74151725
139,19.584,34.825,24.74365564
149.3,19.6,34.833,24.74609968
159.5,19.607,34.835,24.74629358
169,19.616,34.838,24.74669865
179.2,19.625,34.84,24.74637354
189.2,19.637,34.845,24.74755006
199.4,19.619,34.838,24.74736484
209.2,19.592,34.832,24.75025368
219.1,18.943,34.828,24.91412748
229.3,18.191,34.815,25.09298584
238.9,17.951,34.803,25.14327812
249,17.767,34.796,25.18328114
259.2,17.524,34.789,25.23722739
269.2,17.377,34.791,25.27453836
279.2,17.345,34.79,25.28184979
289.1,17.242,34.79,25.30688336
299,17.201,34.792,25.31859407
309.1,17.189,34.802,25.32953182
319.4,17.149,34.797,25.33562641
329.1,17.113,34.795,25.34303292
339.4,17.085,34.795,25.35008778
349.2,17.023,34.788,25.35978958
359,16.961,34.779,25.36791674
369.1,16.883,34.767,25.37747756
379.2,16.869,34.764,25.37886186
389.1,16.757,34.754,25.39783924
399.1,16.671,34.744,25.41063754
428.8,16.147,34.69,25.49119414
458.7,15.692,34.651,25.56521355
489.1,15.244,34.618,25.64032099
519.2,14.479,34.563,25.76436524
549.3,13.722,34.509,25.88183144
579.2,12.769,34.443,26.02294863
609.2,12.044,34.398,26.12843814
638.7,11.105,34.332,26.25083751
669.5,10.32,34.283,26.35107177
699.4,9.109,34.151,26.44833496
729.1,8.362,34.088,26.51492106
758.9,7.761,34.054,26.57716322
789.2,6.763,33.968,26.64792431
819.2,6.158,33.97,26.72810139
849.5,5.767,33.984,26.78786788
879.3,5.313,33.994,26.85004308
909.5,5.098,34.03,26.9036024
939.4,5.072,34.088,26.95285101
969,4.964,34.127,26.99627738
999.4,4.86,34.157,27.03200243
1099.2,4.49,34.258,27.15350253
1199.4,3.812,34.301,27.25832843
1299.4,3.481,34.353,27.33262435
1399,3.149,34.378,27.38413076
4.3,19.073,34.802,24.85139658
9.5,19.078,34.807,24.85417649
14.7,19.08,34.81,24.8561946
19.4,19.088,34.811,24.85512837
24.2,19.092,34.811,24.85432469
29.3,19.097,34.811,24.85327909
34.4,19.099,34.812,24.85376454
39.5,19.104,34.813,24.85348316
44.4,19.106,34.813,24.85319547
49.3,19.105,34.813,24.85367476
54.2,19.101,34.813,24.85492081
58.6,19.106,34.814,24.8546079
63.8,19.107,34.813,24.85382562
68.7,19.11,34.818,24.85710351
73.6,19.112,34.821,24.85910873
79.3,19.115,34.823,24.86013081
89.3,19.089,34.825,24.8687593
99.4,19.085,34.827,24.87177038
109.6,19.077,34.829,24.87580679
119.6,19.074,34.828,24.87626475
129.5,19.025,34.829,24.88997226
139.1,18.998,34.83,24.89804703
149.1,18.994,34.83,24.89951928
159.1,18.994,34.83,24.89997396
169.4,18.993,34.83,24.90069677
179.4,18.994,34.83,24.90089746
189.3,18.994,34.83,24.90134808
199,18.988,34.829,24.9025505
209.2,18.947,34.823,24.90884039
219.4,18.35,34.806,25.04625086
229.3,17.887,34.805,25.16007352
239.4,17.715,34.798,25.19706175
249.2,17.563,34.797,25.23353443
259.5,17.496,34.799,25.25166045
269.4,17.384,34.797,25.27746905
279.2,17.334,34.795,25.28832106
289.2,17.295,34.802,25.30343071
299.2,17.266,34.8,25.3092315
309.4,17.24,34.802,25.3173846
319,17.212,34.804,25.32598316
329.2,17.19,34.802,25.33009913
339.3,17.158,34.802,25.33811915
349.3,17.103,34.798,25.34851451
359.1,17.071,34.794,25.35342292
369.2,17.041,34.791,25.35862635
379.4,16.976,34.783,25.36825281
389.1,16.901,34.773,25.3786348
399.4,16.79,34.761,25.39588891
428.9,16.291,34.702,25.46744578
459,15.733,34.656,25.55987734
489.1,15.288,34.618,25.63063624
519.6,14.51,34.564,25.75855265
549.1,13.8,34.513,25.86886708
579,12.908,34.453,26.00333583
609,12.108,34.397,26.11554185
639.5,11.039,34.31,26.24554441
669.4,10.427,34.277,26.32798728
699.2,9.605,34.224,26.42547615
729.1,8.399,34.091,26.51169958
759.4,7.838,34.074,26.58177936
789,6.469,33.966,26.68487287
819.3,5.964,33.967,26.74993547
849.5,5.69,33.981,26.79480833
879.1,5.368,33.991,26.84125784
909.3,5.125,34.012,26.8862555
939.1,5.072,34.055,26.9266804
968.9,4.915,34.102,26.98193057
999,4.827,34.159,27.03724626
1099.3,4.319,34.27,27.18114739
1199.1,3.764,34.303,27.26464668
1299.1,3.267,34.331,27.33507096
1398.9,3.101,34.395,27.40204288
4.5,18.547,34.848,25.01979446
9.2,18.548,34.847,25.0189843
14.1,18.55,34.849,25.02022706
18.9,18.54,34.846,25.0206521
24.2,18.539,34.846,25.02113521
29.1,18.549,34.848,25.02037067
33.7,18.55,34.847,25.0195564
38.7,18.548,34.847,25.02027764
44.3,18.548,34.844,25.01822813
48.9,18.546,34.845,25.01969682
54.2,18.549,34.846,25.0199418
59,18.546,34.846,25.02090512
64.4,18.559,34.852,25.02247086
69.1,18.56,34.852,25.02242648
73.9,18.561,34.851,25.02162149
78.5,18.562,34.853,25.02310294
89.2,18.563,34.853,25.02332271
99.1,18.568,34.859,25.02709423
109.4,18.569,34.859,25.02729698
